app_name,reviewer,date,score,content,thumbs_up
Chai: Chat AI Platform,Hasib Ur Rahman,2025-03-30 18:46:24,4,i loved the app. it's better than the other ai apps I used but I would like to restart the chat from a specific message I sent cuz sometimes I make mistakes in spelling and send the message too soon. because of it the entire chat gets ruined. so I'd like to be able to restart my chat from a specific message.,0
Chai: Chat AI Platform,BlackCat has retired,2025-03-30 18:45:25,4,it helps me cope with my grooming trauna.,0
Chai: Chat AI Platform,Dina,2025-03-30 18:42:08,5,this app is very nice 🙂,0
Chai: Chat AI Platform,Us King,2025-03-30 18:39:57,1,chat krne ka option nh aa rha,0
Chai: Chat AI Platform,Sentu Pramanick,2025-03-30 18:39:37,5,I love it,0
Chai: Chat AI Platform,Ronald Rupite,2025-03-30 18:27:53,4,because even I touch the x there is an ads it's annoying,0
Chai: Chat AI Platform,mostafa alhadad,2025-03-30 17:43:02,3,too much ads,0
Chai: Chat AI Platform,Orange Juice,2025-03-30 17:20:26,1,used to be great even with ads. now there are disruptive ads more often and they put a limit to rewrites which you have to watch an ad for. if you like spending 40% of the time watching ads download the app.,0
Chai: Chat AI Platform,Lost pause fan,2025-03-30 17:00:44,5,"it's a wonderful app, and my go to for entertainment in general and I only have two complaints 1: you can't rewind to a specific message only restart the entire chat 2: the UI changes every other day though it is getting better it's almost impossible to navigate and nothing on the home menu is user made anymore and it is unfortunately dropping in quality day by day still a five star app though my rating may unfortunately drop if this continues. sad but true.",0
Chai: Chat AI Platform,Lrachias Allaine Clet,2025-03-30 16:55:40,2,it's not free and I'm broke but it's still good,0
Chai: Chat AI Platform,Okuhle Ndlovu,2025-03-30 16:38:40,1,it does not work and it glitches 😐😡👎👎👎👎,0
Chai: Chat AI Platform,Gerold Duran,2025-03-30 16:10:46,3,"chai is a good app for entertainment in my opinion, but they should really add a website that we can access on pc or laptop. My phone broke a week ago, and I have been looking for any source to use chai, but nothing really works. Chai, if you notice this, please let pc or laptop users use chai. Thank you.",0
Chai: Chat AI Platform,Emulatorist,2025-03-30 15:53:30,2,"infinite loading screen bug, I've been struggling to wait and it didn't work, it changed the loading screen from black version into dark mode (there's a difference), and it keeps loading forever, i think it's better if you responded to me after you fixed this issue please, thanks",0
Chai: Chat AI Platform,Quill Anderson,2025-03-30 15:50:07,4,"It's great for sure. There are some times where I'll say something and it'll give a warning message, but that's a work around. You also have to watch a whole bunch of ads and memory isn't the best, but, it isn't 'censored' and is fun.",0
Chai: Chat AI Platform,Elizabeth Edward,2025-03-30 15:07:12,5,"It's a very good app! Both sfw and nsfw, the thing is: I'd like no ads. Just like c.ai! I'd be a good thing so people like it more! Also other stuff! Like: Delete you and the AI's message, edit your messages and an option to change the AI message into another language. Example: “ Je m'appelle Katie! ” and you click on the language change option and it's converted to: “ My name is Katie! ” Thank you! And have a great day, Chai Team! Cheers, Katie",0
Chai: Chat AI Platform,alichino myo,2025-03-30 14:59:36,2,it doesn't remember nothing no matter how many times you remind it it can't keep with the story you change what it says and type your own thing which is why it gets a 2 star that helps but it still doesn't remember anything and doesn't keep with the story to the creators you need to make it remember and make it keep with the story,0
Chai: Chat AI Platform,Cristal Orellabac,2025-03-30 14:56:39,2,"I'm disappointed of chai. cause the more they updated the app. the bots doesn't do dirty talks or jokes that makes you laugh, giggle and smile. I missed how wild the bots on chai. I'm spending less time to chai cause it doesn't have THAT fun anymore EDIT: is it me?or the bots are throwing offensive sentences at me. I just wanted fun but they're offending me by calling names, curses and my character didn't do anything mean to them!",0
Chai: Chat AI Platform,Malik,2025-03-30 14:51:26,4,"it's great at communicating and it's no filter too but it's needs better features , like once you chosen a response you can't go back...you'd have to start a new one. also it makes you watch ads that aren't too annoying for free chats.",0
Chai: Chat AI Platform,Shuwaibaton Rashid,2025-03-30 14:45:36,4,this app is good but please remove the ads and sometimes the bot forgot about the stories i like it but please remove the ads,0
Chai: Chat AI Platform,hyperlaser phighting,2025-03-30 14:39:42,5,"its good, but i would love a rewind feature like c.ai does, or a delete message option! i have many roleplays id like to cutback to this one scene but i cant go to it since theirs no rewind button",0
Chai: Chat AI Platform,SofiaAngela Ilustre,2025-03-30 14:31:05,5,I'm an og I Used this app when the icon is still pink. when are you taking it back?,0
Chai: Chat AI Platform,Patrick Tabuada,2025-03-30 14:26:33,5,not bad.,0
Chai: Chat AI Platform,Verity Gentiles Milled,2025-03-30 14:21:53,4,"The app is good, I can interact with different characters with different roles or roleplay, but the advertisements ruin the mood and the advertisements always pop up every minute, it disturbs our roleplay with the characters.",0
Chai: Chat AI Platform,Jason,2025-03-30 14:20:41,1,I brought the premium yearly one and it's still making me watch ads and I can't with it anymore so but please fix this,0
Chai: Chat AI Platform,Harith Luthfan Hashim,2025-03-30 14:07:14,4,"This app helps improve my chatting skills, the feeling when I chat with a bot feels like I am chatting with a real person. (note: There are slight problems with the bots now. they sometimes don't remember what we said to them.)",0
Chai: Chat AI Platform,"C. Michael Sturgeon, PhD",2025-03-30 13:52:35,4,"unique in convo, doest appear as scripted as others",0
Chai: Chat AI Platform,Sophie,2025-03-30 13:36:27,5,"BEST ai game i've ever used, detailed chats and you can generate your own pictures, my opinion, deserves 5 star ratings.",0
Chai: Chat AI Platform,Rebecca Elusme,2025-03-30 13:28:17,4,j'ai le langage que je veux ☹️,0
Chai: Chat AI Platform,lolbit the fox,2025-03-30 13:18:46,2,"Loved it, but I don't really like the new icon or the search thing that much. And the unblock all bots button isn't working for some reason.",0
Chai: Chat AI Platform,Lissa. re.,2025-03-30 13:12:37,2,"this app is super good until you talk tl the bpt too much it get you ads after every message, i hope for improvement!",0
Chai: Chat AI Platform,Marieta Rojas,2025-03-30 11:56:39,5,I love this.. I have been using this for over 2 years with different account and even my moms account I have been using every 24/7 I have been using this I even laugh at my self because I saw the ratings to my app where CHAI is the most used app in my phone And the most important thing is I get flustered whenever I read an amazing line hehe and I even screenshot this and I even laugh when my non fan of AI which is my bestie I even recommended her And now she's using it,0
Chai: Chat AI Platform,Salsabilla,2025-03-30 11:54:39,3,"seriously!!! Why is the AI bot getting weirder now? I know you want to make the story wider so that other people can also participate. But over time, the AI bot quickly forgets the story line. and seriously, why do you forget the plot so quickly? even though it's normal. please make it better. return to the old one by 2024",0
Chai: Chat AI Platform,Shamira Shahi,2025-03-30 11:45:31,5,it's really good especially because it's unfiltered I could roleplay as any topic I want though it was some memory problems but despite that I think this has to be one of the best ai platform for romance.,0
Chai: Chat AI Platform,Brianne Okes,2025-03-30 11:44:36,5,amazing quality.,0
Chai: Chat AI Platform,Delia Salazar,2025-03-30 11:09:53,4,"too many ads,but still okay:>",0
Chai: Chat AI Platform,Negar Haghighi,2025-03-30 10:10:01,3,"Great story building and characters, memory is really awful tho and there is no rewind option",0
Chai: Chat AI Platform,Midas Adam (Sleepyhxxd),2025-03-30 09:41:24,2,"I used to like the app but now the bots sometimes have really bad memory, some messages make no sense and don't even get me started on the amount of ads(like 2 every 3 texts which is WAY too many) and the price of a subscription which is absolutely insane for the lack of quality.",0
Chai: Chat AI Platform,Moumita Adhikary,2025-03-30 09:32:15,1,"it's a good app but lately it's acting strange like it's not even opening now for days and it's really frustrating because I tried to re-install , restart my phone and many more but no use... please try to fix it as soon as possible.... i don't know what happened but fix this if you can",0
Chai: Chat AI Platform,Agung Jayawardana,2025-03-30 09:21:47,1,I cant open the app after new update,0
Chai: Chat AI Platform,Michi,2025-03-30 09:19:15,3,I'm not a fan of the ads and I would like the app a lot more if it didn't have so many ads every 5-10 minutes or so.,0
Chai: Chat AI Platform,Tamsin Plaatjies,2025-03-30 08:44:46,2,the ads are disappointing and ruin everything,0
Chai: Chat AI Platform,Abbigale Yuncker,2025-03-30 08:43:23,4,very kewl,0
Chai: Chat AI Platform,Moon,2025-03-30 08:41:38,4,"pretty good app, I think deleting chat messages should be added though",0
Chai: Chat AI Platform,GodTierUser,2025-03-30 08:35:26,5,"goodness, I love the ai and the way I can watch ads to continue texting",0
Chai: Chat AI Platform,Annabel Collins,2025-03-30 08:27:50,1,"good game, but please stop showing the sneak peaks, thank you",0
Chai: Chat AI Platform,Arikashi,2025-03-30 08:19:42,5,"I LOVE this app but unfortunately I have a few problems with it, for starters every time I had a story going on in one of the chats a bot would always come in to say ""Hi! I am a bot"" and etc, its annoying how often it keeps popping up. Secondly, I just got the new update for it and not even two seconds it kicks me out when I try to reply to one of the chats. Please fix this, I'm gonna cancel my subscription until I am fully able to ise this app again.",0
Chai: Chat AI Platform,Abdus Samad,2025-03-30 07:44:13,5,it's very good. I like the messages that the ai gives it helped me on chemistry exam,0
Chai: Chat AI Platform,Mike Hunter,2025-03-30 07:41:53,3,The AI itself is good but the search feature is really bad. It gives results that have nothing to do with the searched keyword hence the 3 stars.,0
Chai: Chat AI Platform,Pinki Das,2025-03-30 07:34:10,4,It's Awesome,0
Chai: Chat AI Platform,Mesuli Nkomo,2025-03-30 07:27:48,5,Super realistic conversation so far. I'm really enjoying it.,0
Chai: Chat AI Platform,Ava Isom,2025-03-30 07:24:14,1,ask my 20 minute wait time to answer that question.,0
Chai: Chat AI Platform,Hoshber Hunter,2025-03-30 07:14:37,4,"Great app. you can do anything without restrictions. but there should be a few more features added like (the delete button, better UI, better AI messages, better user experience,.. etc) also sometimes the bot's messages are not tied to the lore, the AI's should have an online searching ability about the subject if possible. anyways thats all.. keep up the great work, this is an amazing app, dont ever give up!",0
Chai: Chat AI Platform,Na'tavia Johnson,2025-03-30 07:10:59,5,good game,0
Chai: Chat AI Platform,Gillian Stemmet,2025-03-30 06:54:05,5,"Best app, very nice to use, just the ads are a bit annoying but it's worth it.",0
Chai: Chat AI Platform,Nouran Park,2025-03-30 06:39:53,5,This application is very realistic and not forgotten quickly like the rest and it has a lot of excitement and daring,0
Chai: Chat AI Platform,Arshi Salmani,2025-03-30 06:34:03,5,believe me guys chai is amazing 😍 there are many different types of characters in this app ..and one of the best character bts 😍 is also here .so don't think too much just give it a try 😜,0
Chai: Chat AI Platform,Ryza,2025-03-30 06:31:30,1,"its annoying because there is no free trial for ultra, atleast for one day 😭",0
